,market_tms,btc_price,mkt_cap,total_volumes
1041,2021-06-28 12:02:43.141,34152.18048985769,640146114601.4387,640146114601.4387
1040,2021-06-28 11:02:17.113,34249.49001938175,641968776227.8595,641968776227.8595
1039,2021-06-28 10:00:49.044,34343.57084320702,643731152472.296,643731152472.296
1038,2021-06-28 09:02:18.433,34906.302201127546,654278331983.2078,654278331983.2078
1037,2021-06-28 08:01:22.906,35171.13494288244,659242231501.2024,659242231501.2024
1036,2021-06-28 07:00:23.049,34534.68096374058,647122915275.7914,647122915275.7914
1035,2021-06-28 06:01:09.521,34533.512705287736,647289013710.7834,647289013710.7834
1034,2021-06-28 05:01:07.010,34429.27367816914,645334111656.4669,645334111656.4669
1033,2021-06-28 04:00:39.980,34547.50190473982,647549946111.9784,647549946111.9784
1032,2021-06-28 03:00:33.939,34477.195054010124,646231924793.6022,646231924793.6022
1031,2021-06-28 02:01:51.344,34445.70096767162,645640953044.4766,645640953044.4766
1030,2021-06-28 01:01:08.369,34695.99867788446,652577238600.6144,652577238600.6144
1029,2021-06-28 00:01:11.532,34624.69013425728,648994562096.6472,648994562096.6472
1028,2021-06-27 23:01:54.218,34506.09351678513,646662079941.3894,646662079941.3894
1027,2021-06-27 22:01:45.882,32890.84546346474,616495515187.4802,616495515187.4802
1026,2021-06-27 21:00:26.180,32767.219874254646,614780380865.5104,614780380865.5104
1025,2021-06-27 20:01:15.563,32989.537428752796,618363129893.4164,618363129893.4164
1024,2021-06-27 19:01:17.495,32815.93601477983,615090812874.6602,615090812874.6602
1023,2021-06-27 18:00:31.440,33153.30288407903,621413275690.4131,621413275690.4131
1022,2021-06-27 17:00:56.546,33019.170617543365,618898720732.0569,618898720732.0569
1021,2021-06-27 16:02:11.417,33229.71107407361,622844412488.0061,622844412488.0061
1020,2021-06-27 15:01:31.984,33304.882466727606,624305242015.9124,624305242015.9124
1019,2021-06-27 14:00:32.213,33095.520085215125,620328362881.236,620328362881.236
1018,2021-06-27 13:02:15.238,33430.657487662764,626634492816.9601,626634492816.9601
1017,2021-06-27 12:02:02.872,33413.15774616591,626069216412.9061,626069216412.9061
1016,2021-06-27 11:01:59.845,32762.79839183285,613571815553.7849,613571815553.7849
1015,2021-06-27 10:00:42.797,32665.113744341408,612258755457.7457,612258755457.7457
1014,2021-06-27 09:00:02.893,33250.598083274905,623888894417.4963,623888894417.4963
1013,2021-06-27 08:10:55.080,33500.249918432855,627910460335.1499,627910460335.1499
1012,2021-06-27 07:01:31.228,33207.6972809356,620169974335.044,620169974335.044
1011,2021-06-27 06:01:22.025,32873.65414378919,616163818963.1193,616163818963.1193
1010,2021-06-27 05:01:31.119,33273.359102643706,623624060557.387,623624060557.387
1009,2021-06-27 04:01:38.911,33271.709049034645,620903928295.3456,620903928295.3456
1008,2021-06-27 03:00:55.275,33049.60071727176,619460233604.0757,619460233604.0757
1007,2021-06-27 02:01:17.676,32987.11329765951,619190823941.9158,619190823941.9158
1006,2021-06-27 01:01:26.096,32331.880445318537,605783447178.6184,605783447178.6184
1005,2021-06-27 00:00:16.717,32023.973901774916,600235334320.8247,600235334320.8247
1004,2021-06-26 23:00:19.397,31870.282842702174,597353666870.2456,597353666870.2456
1003,2021-06-26 22:00:55.286,31675.775039555298,591261386144.3785,591261386144.3785
1002,2021-06-26 21:00:07.301,31386.262181908274,588333147842.1503,588333147842.1503
1001,2021-06-26 20:00:07.370,31628.246171005725,593375062524.5233,593375062524.5233
1000,2021-06-26 19:00:43.651,31671.031152988533,594535523405.0514,594535523405.0514
999,2021-06-26 18:00:20.132,31792.37769522205,587703916675.3473,587703916675.3473
998,2021-06-26 17:01:14.445,31351.36976885313,587623802499.5167,587623802499.5167
997,2021-06-26 16:01:02.651,31548.693388017957,591321892475.6288,591321892475.6288
996,2021-06-26 15:00:33.194,31203.920067422907,583533159297.5585,583533159297.5585
995,2021-06-26 14:01:08.736,30828.56461463096,584225912509.9377,584225912509.9377
994,2021-06-26 13:02:06.711,31700.34319080837,597516196484.1078,597516196484.1078
993,2021-06-26 12:00:50.549,32073.289849498153,601152077145.8826,601152077145.8826
992,2021-06-26 11:00:10.906,31061.030531077235,583345055499.8439,583345055499.8439
991,2021-06-26 10:00:10.439,31469.13711151068,589826225695.8673,589826225695.8673
990,2021-06-26 09:02:11.255,30141.461625285207,564898798277.7429,564898798277.7429
989,2021-06-26 08:01:42.879,30826.374136903483,579566000913.4512,579566000913.4512
988,2021-06-26 07:00:59.179,31680.52587834454,593786100664.6814,593786100664.6814
987,2021-06-26 06:01:12.460,32354.150495049227,606410380834.6047,606410380834.6047
986,2021-06-26 05:01:35.143,32373.329654557474,606707420049.8885,606707420049.8885
985,2021-06-26 04:00:26.146,32119.210112806526,602005729978.0765,602005729978.0765
984,2021-06-26 03:00:02.517,32037.679664573978,596914687336.302,596914687336.302
983,2021-06-26 02:00:34.509,31842.06096770764,596809953462.6482,596809953462.6482
982,2021-06-26 01:00:14.197,32132.651048165724,603270305516.1276,603270305516.1276
981,2021-06-26 00:00:20.058,31943.136467863093,598703019611.4526,598703019611.4526
980,2021-06-25 23:00:10.157,31497.36249747088,592739960404.458,592739960404.458
979,2021-06-25 22:01:57.647,31949.540166500476,598504481440.2611,598504481440.2611
978,2021-06-25 21:00:43.380,32303.442505676245,605453118085.7305,605453118085.7305
977,2021-06-25 20:01:24.390,32265.308353597688,604713891521.8032,604713891521.8032
976,2021-06-25 19:00:47.454,32262.10797165933,604675559034.8663,604675559034.8663
975,2021-06-25 18:01:16.874,31698.52870794293,594111639617.4003,594111639617.4003
974,2021-06-25 17:01:07.722,31928.11346351716,598408931422.0349,598408931422.0349
973,2021-06-25 16:00:51.247,32842.47715087846,615550128000.3395,615550128000.3395
972,2021-06-25 15:00:55.360,32752.045216478335,613854388668.7147,613854388668.7147
971,2021-06-25 14:00:54.637,33101.0129477305,620393848415.1008,620393848415.1008
970,2021-06-25 13:01:39.521,33036.85681515657,620735264121.72,620735264121.72
969,2021-06-25 12:01:09.348,33386.42585688627,625741113638.0139,625741113638.0139
968,2021-06-25 11:00:45.808,33743.817497332224,630532639782.2078,630532639782.2078
967,2021-06-25 10:00:08.061,33948.66705937578,637118450663.438,637118450663.438
966,2021-06-25 09:01:28.335,34311.456930235676,643077094616.2042,643077094616.2042
965,2021-06-25 08:00:34.297,34250.54967219454,637246106059.6791,637246106059.6791
964,2021-06-25 07:01:18.218,34583.55771270737,648174756631.2788,648174756631.2788
963,2021-06-25 06:00:06.148,34601.037810689995,646709714373.6257,646709714373.6257
962,2021-06-25 05:00:07.412,34751.44029588085,652076060894.86,652076060894.86
961,2021-06-25 04:01:17.061,35195.091291448174,659638962211.4841,659638962211.4841
960,2021-06-25 03:00:21.428,35205.780230451004,662974294615.2002,662974294615.2002
959,2021-06-25 02:01:01.511,34813.37885712077,652160478305.2747,652160478305.2747
958,2021-06-25 01:00:59.940,34787.62417881122,654179005026.9938,654179005026.9938
957,2021-06-25 00:01:03.033,34698.7153727004,650109892318.3094,650109892318.3094
956,2021-06-24 23:01:11.151,34765.49882222536,651576925794.0818,651576925794.0818
955,2021-06-24 22:01:04.749,34811.397491042306,652926551963.6232,652926551963.6232
954,2021-06-24 21:00:43.746,34970.59717331565,654383446034.0039,654383446034.0039
953,2021-06-24 20:01:03.806,34870.158009450744,653495511814.2015,653495511814.2015
952,2021-06-24 19:00:41.866,34970.21978279287,657378205229.5759,657378205229.5759
951,2021-06-24 18:00:48.718,34816.88907987311,652535280150.0773,652535280150.0773
950,2021-06-24 17:00:26.620,34528.70453206638,647133527469.5349,647133527469.5349
949,2021-06-24 16:01:23.517,33948.907190447615,645982994307.2445,645982994307.2445
948,2021-06-24 15:00:59.168,34077.65311315344,638978678131.5106,638978678131.5106
947,2021-06-24 14:00:02.814,34036.33701976791,638403513973.7833,638403513973.7833
946,2021-06-24 13:00:48.228,34046.24575001331,636779094925.1245,636779094925.1245
945,2021-06-24 12:00:29.057,33908.47867483208,635503992844.6835,635503992844.6835
944,2021-06-24 11:00:14.072,33300.35866462197,624460817193.2166,624460817193.2166
943,2021-06-24 10:01:04.650,33409.134623204656,628119962898.629,628119962898.629
942,2021-06-24 09:00:16.565,33298.758100908206,618688506480.1344,618688506480.1344
941,2021-06-24 08:00:09.012,32974.95163776218,618004771537.2041,618004771537.2041
940,2021-06-24 07:00:55.460,33239.20152563466,622956018748.0437,622956018748.0437
939,2021-06-24 06:00:02.688,32968.15952114941,616458250925.7426,616458250925.7426
938,2021-06-24 05:00:35.060,32661.320141326978,612123339897.5248,612123339897.5248
937,2021-06-24 04:00:50.473,32494.36704411252,608993992316.4109,608993992316.4109
936,2021-06-24 03:00:13.271,32571.705758711098,608380227609.2946,608380227609.2946
935,2021-06-24 02:00:24.559,32707.735900370513,612992032376.794,612992032376.794
934,2021-06-24 01:00:28.514,33347.77528018119,627061830336.6028,627061830336.6028
933,2021-06-24 00:00:24.111,33702.61779371396,631634847766.2311,631634847766.2311
932,2021-06-23 23:01:07.753,33539.130152301,628569817827.642,628569817827.642
931,2021-06-23 22:00:11.059,33449.17984416806,626883388757.7362,626883388757.7362
930,2021-06-23 21:00:01.087,33243.002322534936,623219735188.555,623219735188.555
929,2021-06-23 20:00:25.143,33043.52686727477,619279244861.1403,619279244861.1403
928,2021-06-23 19:01:05.283,33445.75167910906,626521147619.0624,626521147619.0624
927,2021-06-23 18:00:37.431,33707.53360287104,631280062745.8739,631280062745.8739
926,2021-06-23 17:00:56.431,33646.70608476323,631347735925.0562,631347735925.0562
925,2021-06-23 16:01:39.089,33583.64506483076,629242914143.8708,629242914143.8708
924,2021-06-23 15:01:23.314,34170.503695421656,640396653902.6808,640396653902.6808
923,2021-06-23 14:00:03.990,34051.934473517824,640415459122.5795,640415459122.5795
922,2021-06-23 13:01:26.474,34209.65753851336,638876776917.3231,638876776917.3231
921,2021-06-23 12:00:20.115,33963.397694745436,636261553385.0806,636261553385.0806
920,2021-06-23 11:00:42.488,34339.32207648918,641069527298.1764,641069527298.1764
919,2021-06-23 10:00:28.216,33997.990555312055,637159502810.225,637159502810.225
918,2021-06-23 09:00:38.172,33860.948427227915,634589930687.7904,634589930687.7904
917,2021-06-23 08:00:56.920,34106.29407017128,639187114464.1962,639187114464.1962
916,2021-06-23 07:01:39.106,33896.795991597326,635258768981.0538,635258768981.0538
915,2021-06-23 06:00:16.753,34452.28758033287,646234354488.556,646234354488.556
914,2021-06-23 05:00:46.240,34106.370194877665,639185539759.1013,639185539759.1013
913,2021-06-23 04:00:47.986,33933.62534681786,634011276645.0135,634011276645.0135
912,2021-06-23 03:00:03.618,33986.55828354948,639060229543.5509,639060229543.5509
911,2021-06-23 02:01:15.371,33890.94930357473,637847595981.0542,637847595981.0542
910,2021-06-23 01:00:57.418,34702.18541337143,639242128358.2177,639242128358.2177
909,2021-06-23 00:01:29.246,32494.870844176727,606580031922.7239,606580031922.7239
908,2021-06-22 23:00:26.206,32448.24943718278,607140335299.7516,607140335299.7516
907,2021-06-22 22:01:10.693,32240.782857234983,606198120855.7755,606198120855.7755
906,2021-06-22 21:00:22.875,32955.85454996179,617207810852.3658,617207810852.3658
905,2021-06-22 20:00:47.549,32707.98885933733,612831262298.9545,612831262298.9545
904,2021-06-22 19:01:40.547,33028.21521908097,618971641758.7242,618971641758.7242
903,2021-06-22 18:01:15.167,32663.63193602173,609235085939.8036,609235085939.8036
902,2021-06-22 17:01:12.314,32361.869375358783,600252049045.9213,600252049045.9213
901,2021-06-22 16:00:48.378,31914.40139129207,598096020060.0913,598096020060.0913
900,2021-06-22 15:01:02.800,30643.785274992726,574283290049.952,574283290049.952
899,2021-06-22 14:00:47.334,29154.732122236706,554452595513.6111,554452595513.6111
898,2021-06-22 13:00:21.402,29719.605732150936,556962113838.93,556962113838.93
897,2021-06-22 12:01:01.060,31515.84470328505,590623664653.0992,590623664653.0992
896,2021-06-22 11:01:01.767,31993.502712432553,601747061522.2871,601747061522.2871
895,2021-06-22 10:00:32.634,31446.73138397893,589326872013.5608,589326872013.5608
894,2021-06-22 09:00:28.222,31575.99147808965,597672099391.0569,597672099391.0569
893,2021-06-22 08:00:41.285,32824.35330248792,616501564684.305,616501564684.305
892,2021-06-22 07:00:11.771,32716.596306587988,614984500751.1183,614984500751.1183
891,2021-06-22 06:00:12.424,32612.60906835399,611171904029.7821,611171904029.7821
890,2021-06-22 05:03:53.839,33007.6964327834,617387390328.6464,617387390328.6464
889,2021-06-22 04:04:56.288,33171.7126120656,621819088187.1656,621819088187.1656
888,2021-06-22 03:02:12.848,32846.57829528466,614140141762.3463,614140141762.3463
887,2021-06-22 02:00:55.371,32781.17955583441,614327500171.2258,614327500171.2258
886,2021-06-22 01:00:40.377,31988.701113893763,598738953772.7423,598738953772.7423
885,2021-06-22 00:01:27.039,31711.935467727006,598335733135.868,598335733135.868
884,2021-06-21 23:00:51.913,31512.945472893447,594966515459.4728,594966515459.4728
883,2021-06-21 22:00:35.446,31586.87699370606,591944171129.3114,591944171129.3114
882,2021-06-21 21:01:17.955,32716.772600032535,615033606603.008,615033606603.008
881,2021-06-21 20:00:45.612,32448.67924669863,608091493951.057,608091493951.057
880,2021-06-21 19:00:19.343,32886.124626079036,616288014432.448,616288014432.448
879,2021-06-21 18:00:21.700,32343.724922412406,608823137344.5225,608823137344.5225
878,2021-06-21 17:01:55.735,32052.718425838633,606767069178.1958,606767069178.1958
877,2021-06-21 16:04:08.020,32662.72929435887,611153632688.6127,611153632688.6127
876,2021-06-21 15:02:26.731,33075.18739307036,614998272694.1443,614998272694.1443
875,2021-06-21 14:00:14.472,33116.428260420005,617882205301.6178,617882205301.6178
874,2021-06-21 13:01:33.524,32255.47063277272,610896248051.3076,610896248051.3076
873,2021-06-21 12:02:04.013,32648.370710220348,612262198541.3611,612262198541.3611
872,2021-06-21 11:02:06.978,32474.935058224884,609744073116.8322,609744073116.8322
871,2021-06-21 10:14:52.320,33322.83941261687,624576671087.6602,624576671087.6602
870,2021-06-21 09:04:59.334,32920.34784361721,618471321704.1632,618471321704.1632
869,2021-06-21 08:00:39.876,32961.91862671857,617699960452.4924,617699960452.4924
868,2021-06-21 07:02:28.979,32986.896075732555,618165954826.9365,618165954826.9365
867,2021-06-21 06:01:23.989,34550.10678155774,647458636054.3575,647458636054.3575
866,2021-06-21 05:03:15.825,34010.726124858724,637350362222.5753,637350362222.5753
865,2021-06-21 04:04:05.362,34803.40040556135,652528460570.8966,652528460570.8966
864,2021-06-21 03:01:36.777,35099.42070534751,657902787251.518,657902787251.518
863,2021-06-21 02:00:50.638,35417.56238398955,663843131196.2979,663843131196.2979
862,2021-06-21 01:02:49.316,35607.57981445491,665271812931.5348,665271812931.5348
861,2021-06-21 00:02:58.337,35787.07740523232,670634370556.6146,670634370556.6146
860,2021-06-20 23:02:37.877,35793.10276191479,671036027768.5597,671036027768.5597
859,2021-06-20 22:01:41.510,35667.04119113474,668383160408.0109,668383160408.0109
858,2021-06-20 21:01:06.088,35902.41954365804,674102545337.8038,674102545337.8038
857,2021-06-20 20:02:23.021,35831.241670171454,671458406678.4445,671458406678.4445
856,2021-06-20 19:02:52.939,35031.84839298748,656477326145.0305,656477326145.0305
855,2021-06-20 18:02:19.543,34546.434799136434,647409559272.9913,647409559272.9913
854,2021-06-20 17:01:42.329,34609.60511979082,648563649497.0696,648563649497.0696
853,2021-06-20 16:00:03.322,34665.44940756869,650828496664.1251,650828496664.1251
852,2021-06-20 15:00:00.295,34146.426674305425,640160896451.6063,640160896451.6063
851,2021-06-20 14:01:39.303,34102.61534965846,639059139821.8547,639059139821.8547
850,2021-06-20 13:01:15.141,33933.98893777933,633006849057.6514,633006849057.6514
849,2021-06-20 12:01:33.240,33928.23940747932,635788237083.1241,635788237083.1241
848,2021-06-20 11:02:14.454,34170.38851156312,640325744395.8837,640325744395.8837
847,2021-06-20 10:01:37.145,35051.04125022762,656828016532.7291,656828016532.7291
846,2021-06-20 09:01:42.918,35264.20880646201,660821510040.8654,660821510040.8654
845,2021-06-20 08:03:20.817,35658.48192642483,667649000209.2269,667649000209.2269
844,2021-06-20 07:00:59.380,35558.224465779356,669852991571.7,669852991571.7
843,2021-06-20 06:03:20.325,35853.41748090548,671910424424.6844,671910424424.6844
842,2021-06-20 05:00:49.083,35920.66675094305,672796779419.0718,672796779419.0718
841,2021-06-20 04:01:04.956,35713.12645452607,670416918849.4746,670416918849.4746
840,2021-06-20 03:03:17.685,35597.87291229503,666478957665.107,666478957665.107
839,2021-06-20 02:00:21.206,35757.493634707396,670218963601.6378,670218963601.6378
838,2021-06-20 01:00:11.656,35547.31045597305,664381896693.6603,664381896693.6603
837,2021-06-20 00:07:19.896,35681.02611983412,666761049780.657,666761049780.657
836,2021-06-19 23:02:19.287,35776.05642559253,670444214224.253,670444214224.253
835,2021-06-19 22:03:02.087,36057.056962955205,675712000105.105,675712000105.105
834,2021-06-19 21:01:51.435,36297.33756251337,680169674333.89,680169674333.89
833,2021-06-19 20:00:46.307,36008.17210735436,674706152790.2399,674706152790.2399
832,2021-06-19 19:02:09.186,35559.29602986992,664383736810.8522,664383736810.8522
831,2021-06-19 18:01:54.759,35840.416977011046,671922271781.7234,671922271781.7234
830,2021-06-19 17:02:03.386,35992.40994021323,674450720199.8041,674450720199.8041
829,2021-06-19 16:01:00.655,36087.228242105666,674618508443.7548,674618508443.7548
828,2021-06-19 15:03:31.431,36253.12497593591,679335526658.4458,679335526658.4458
827,2021-06-19 14:04:45.138,35909.260459861995,674225536447.3662,674225536447.3662
826,2021-06-19 13:01:13.040,35751.41347229755,674713698405.3057,674713698405.3057
825,2021-06-19 12:02:06.251,36070.82207093339,675916922883.3248,675916922883.3248
824,2021-06-19 11:02:06.006,35941.634121004994,673514877444.2527,673514877444.2527
823,2021-06-19 10:03:07.168,35809.168868345456,671012116152.948,671012116152.948
822,2021-06-19 09:01:44.852,36028.37953770993,675117537768.7207,675117537768.7207
821,2021-06-19 08:02:39.380,35881.518287153995,672364466926.1401,672364466926.1401
820,2021-06-19 07:02:32.147,35855.85745121444,671882510795.4176,671882510795.4176
819,2021-06-19 06:01:25.930,35626.93528217788,667573513405.6267,667573513405.6267
818,2021-06-19 05:03:52.405,35185.38887414794,659285440516.5858,659285440516.5858
817,2021-06-19 04:02:42.787,35108.23680186193,657364556924.221,657364556924.221
816,2021-06-19 03:01:27.110,35535.55336551567,666372464835.9135,666372464835.9135
815,2021-06-19 02:02:23.871,36174.50365110562,677848701765.5125,677848701765.5125
814,2021-06-19 01:02:14.026,35937.859059843744,671645161231.5524,671645161231.5524
813,2021-06-19 00:03:58.745,35773.76501811242,670331454206.8282,670331454206.8282
812,2021-06-18 23:02:48.001,35515.72817330246,665502131738.9186,665502131738.9186
811,2021-06-18 22:02:16.511,35685.26027635894,668288389885.8345,668288389885.8345
810,2021-06-18 21:02:22.720,35391.645593747664,663175733464.7625,663175733464.7625
809,2021-06-18 20:03:50.540,35462.57402457577,664503457009.4928,664503457009.4928
808,2021-06-18 19:03:05.534,35335.928275028484,662115945565.4403,662115945565.4403
807,2021-06-18 18:02:29.891,36367.79734531611,682487892654.9233,682487892654.9233
806,2021-06-18 17:01:23.300,36627.3654074224,686326539820.8789,686326539820.8789
805,2021-06-18 16:02:17.908,36420.6544406319,682451788996.7015,682451788996.7015
804,2021-06-18 15:02:24.075,36741.81794923324,688467486638.1914,688467486638.1914
803,2021-06-18 14:02:22.250,37213.78322341964,697310232633.9753,697310232633.9753
802,2021-06-18 13:00:27.935,37382.793846043445,701360259784.239,701360259784.239
801,2021-06-18 12:02:06.636,37881.19511620497,709813326225.2299,709813326225.2299
800,2021-06-18 11:01:57.874,38076.098904483435,714330611074.8416,714330611074.8416
799,2021-06-18 10:04:10.084,37643.509075826005,705342073341.6926,705342073341.6926
798,2021-06-18 09:02:02.575,38107.46498065815,711968573621.9568,711968573621.9568
797,2021-06-18 08:01:54.132,37821.61919649231,708693444498.984,708693444498.984
796,2021-06-18 07:01:35.144,37604.00623713204,704613527769.6649,704613527769.6649
795,2021-06-18 06:02:18.934,37789.554210311675,708109101365.3177,708109101365.3177
794,2021-06-18 05:03:23.319,38158.221528242044,715029570359.2091,715029570359.2091
793,2021-06-18 04:01:48.944,38046.1581054594,712554516172.6471,712554516172.6471
792,2021-06-18 03:02:03.127,38071.474240279,707564261950.572,707564261950.572
791,2021-06-18 02:01:52.878,37761.09845014525,707549979370.2393,707549979370.2393
790,2021-06-18 01:02:35.726,37997.10316607907,711971176539.6445,711971176539.6445
789,2021-06-18 00:01:16.756,38193.619141943964,715652442155.1261,715652442155.1261
788,2021-06-17 23:00:42.624,37832.14634017445,708878631420.3358,708878631420.3358
787,2021-06-17 22:02:39.109,37820.55937632195,708660349419.8608,708660349419.8608
786,2021-06-17 21:02:39.991,37730.60938136989,706973972989.7927,706973972989.7927
785,2021-06-17 20:02:19.196,37762.79066212605,707620029314.2228,707620029314.2228
784,2021-06-17 19:03:34.441,37815.612886262585,709578974557.4454,709578974557.4454
783,2021-06-17 18:02:07.835,37851.79469864162,709256126138.5157,709256126138.5157
782,2021-06-17 17:01:36.213,38474.000169829844,720896690364.143,720896690364.143
781,2021-06-17 16:01:09.642,39151.98188477147,733599219707.0139,733599219707.0139
780,2021-06-17 15:03:06.429,38956.04480558058,729926930038.8108,729926930038.8108
779,2021-06-17 14:02:34.611,38882.66788350975,728550380533.5048,728550380533.5048
778,2021-06-17 13:03:11.398,38900.23329432912,727353805618.5851,727353805618.5851
777,2021-06-17 12:01:51.108,39298.72400853465,736342392476.4583,736342392476.4583
776,2021-06-17 11:06:20.770,39362.79990104263,737200719197.47,737200719197.47
775,2021-06-17 10:01:36.783,39502.727671374785,740105299900.5353,740105299900.5353
774,2021-06-17 09:03:21.687,39323.09445238778,736795562415.3673,736795562415.3673
773,2021-06-17 08:03:39.046,39377.29036080241,737809808721.062,737809808721.062
772,2021-06-17 07:00:07.628,39296.36205399863,735397076528.1117,735397076528.1117
771,2021-06-17 06:02:15.940,38868.38203193853,728270538586.161,728270538586.161
770,2021-06-17 05:02:27.128,38849.277980568164,727897558267.6301,727897558267.6301
769,2021-06-17 04:03:13.312,38994.464771096944,730711256734.3871,730711256734.3871
768,2021-06-17 03:03:02.242,38842.53631958052,727846209378.2148,727846209378.2148
767,2021-06-17 02:02:17.413,38655.77260291506,724282580923.3536,724282580923.3536
766,2021-06-17 01:03:52.736,38675.60923094213,724641216859.9912,724641216859.9912
765,2021-06-17 00:04:07.320,38321.454656574206,718016373177.285,718016373177.285
764,2021-06-16 23:03:04.181,38596.6615862117,723172139309.2935,723172139309.2935
763,2021-06-16 22:01:56.347,38841.8167574429,727764049959.3058,727764049959.3058
762,2021-06-16 21:02:08.520,38763.933741823246,726303351848.7019,726303351848.7019
761,2021-06-16 20:02:01.623,38783.967912117376,727862515958.5757,727862515958.5757
760,2021-06-16 19:02:44.053,38757.28003702707,726174072093.436,726174072093.436
759,2021-06-16 18:02:42.551,39037.61941140664,731425896731.7976,731425896731.7976
758,2021-06-16 17:01:37.542,38411.14055781992,719672430463.2214,719672430463.2214
757,2021-06-16 16:01:48.891,38871.078022236135,728302822381.3285,728302822381.3285
756,2021-06-16 15:03:56.887,39022.43809120344,731152353934.8029,731152353934.8029
755,2021-06-16 14:02:11.291,39263.26629365373,735649317839.4418,735649317839.4418
754,2021-06-16 13:02:14.118,39216.292678244514,734768224507.3926,734768224507.3926
753,2021-06-16 12:03:04.831,39181.78602676818,734119738444.0353,734119738444.0353
752,2021-06-16 11:02:01.549,39798.37085269288,745671230929.4956,745671230929.4956
751,2021-06-16 10:01:02.238,40116.04623526945,751622746865.8103,751622746865.8103
750,2021-06-16 09:01:02.332,40164.14444793276,752522157952.7355,752522157952.7355
749,2021-06-16 08:04:16.118,40281.77921786202,754778634735.5271,754778634735.5271
748,2021-06-16 07:00:47.428,40492.9495854452,758679952727.8599,758679952727.8599
747,2021-06-16 06:00:33.286,40396.16195872671,756866247301.7657,756866247301.7657
746,2021-06-16 05:02:47.129,40517.290736659976,759134471314.087,759134471314.087
745,2021-06-16 04:02:19.826,40179.57321926227,752834489197.652,752834489197.652
744,2021-06-16 03:02:15.957,40095.87553625936,751238048170.0034,751238048170.0034
743,2021-06-16 02:02:38.263,40158.906553938796,752415988109.5876,752415988109.5876
742,2021-06-16 01:02:16.966,40021.364141242324,749837997332.56,749837997332.56
741,2021-06-16 00:02:43.951,40378.20254971114,756522207420.3483,756522207420.3483
740,2021-06-15 23:02:41.441,40107.39933367642,751447942424.0327,751447942424.0327
739,2021-06-15 22:04:42.207,40044.37875999401,750232719733.2474,750232719733.2474
738,2021-06-15 21:02:28.104,40049.34259157463,750244102430.209,750244102430.209
737,2021-06-15 20:04:11.253,40013.22802464948,749680837954.9283,749680837954.9283
736,2021-06-15 19:04:36.349,40517.03786195838,759118834354.8148,759118834354.8148
735,2021-06-15 18:01:47.850,40649.232534819945,761599801165.331,761599801165.331
734,2021-06-15 17:03:44.345,40405.39921867471,757024165438.5096,757024165438.5096
733,2021-06-15 16:01:53.032,40127.757745330084,751820627595.2372,751820627595.2372
732,2021-06-15 15:03:33.478,40155.75905450585,752343725104.6848,752343725104.6848
731,2021-06-15 14:01:36.429,40348.8259814203,755959706150.4541,755959706150.4541
730,2021-06-15 13:02:55.178,40324.420891984315,755500929682.3927,755500929682.3927
729,2021-06-15 12:01:59.546,39805.65495364918,745780082359.3978,745780082359.3978
728,2021-06-15 11:02:41.724,40068.48099549366,750702264389.9325,750702264389.9325
727,2021-06-15 10:01:06.880,40143.760755532414,752111422447.2397,752111422447.2397
726,2021-06-15 09:03:18.856,39928.7414517808,748081182168.1427,748081182168.1427
725,2021-06-15 08:01:41.291,40421.174985135265,757206877521.3519,757206877521.3519
724,2021-06-15 07:02:23.763,40420.16615306266,757283655986.3118,757283655986.3118
723,2021-06-15 06:02:13.836,40596.15514362545,760579846385.4012,760579846385.4012
722,2021-06-15 05:01:21.184,40666.80142029716,761901918640.3954,761901918640.3954
721,2021-06-15 04:01:29.455,40517.81222640135,759109801837.8213,759109801837.8213
720,2021-06-15 03:02:21.106,40273.584027861536,754353800966.7246,754353800966.7246
719,2021-06-15 02:02:00.701,40147.17116009384,752163273760.0321,752163273760.0321
718,2021-06-15 01:02:27.274,40418.25395566633,761898677937.3162,761898677937.3162
717,2021-06-15 00:02:31.141,40624.51305316154,761104314502.2867,761104314502.2867
716,2021-06-14 23:01:51.010,40319.2432691731,755383522441.0408,755383522441.0408
715,2021-06-14 22:04:09.201,40398.312161522816,756861610778.199,756861610778.199
714,2021-06-14 21:03:53.446,39960.573166648705,748588532310.0006,748588532310.0006
713,2021-06-14 20:04:40.482,39845.5575453508,746504010342.0219,746504010342.0219
712,2021-06-14 19:02:57.388,39916.2192928717,747826097416.4869,747826097416.4869
711,2021-06-14 18:01:52.404,40336.321985405426,755695183966.2048,755695183966.2048
710,2021-06-14 17:03:32.681,40119.78147334101,751636804102.8157,751636804102.8157
709,2021-06-14 16:01:03.366,40778.9437736049,763985845157.0583,763985845157.0583
708,2021-06-14 15:02:02.783,40852.10413434637,765354979233.5491,765354979233.5491
707,2021-06-14 14:00:44.785,40681.98552838464,762166055420.1791,762166055420.1791
706,2021-06-14 13:02:47.340,39648.24489283972,742798449372.823,742798449372.823
705,2021-06-14 12:01:54.574,39319.52161582992,736639166379.4375,736639166379.4375
704,2021-06-14 11:02:09.532,39440.36036852154,738902333387.1312,738902333387.1312
703,2021-06-14 10:03:00.907,39168.09074264743,733839510219.7701,733839510219.7701
702,2021-06-14 09:03:16.083,39162.05935140625,735092225613.1461,735092225613.1461
701,2021-06-14 08:04:51.274,39580.17077327327,741408690634.5675,741408690634.5675
700,2021-06-14 07:01:55.803,39610.805134226684,738742189424.5662,738742189424.5662
