,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,bitcoin,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
1799,1799,2021-07-30 02:01:08.550,40101.45891910641,752051621077.9656,752051621077.9656,39945.38746787706,40023.42319349173,39992.49769852204,39963.68928317427,39907.509908466156,39859.893461229156,39826.75516815306,39785.13305370955,39765.71484624654,39748.841747307306,39757.157613069416,39750.158091989455,39765.5126534533,39762.06437265246,39770.764911167236,39774.54636684993,39798.79885584189,39807.52789939139,39830.25134055676,39839.82732797933,39891.77485871368,39554.07746886632,40342.36113173313,0.006007317916105759,0,0,0.9584615124697885,0.9066583862595562,0.9430855844323737,0.935504705910454,9.439777442067141,2.273985965394464,0,0,2021-07-30,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,225232.1549119181,-122538.54268784092,60152.188378659615,42541.423845417565,1.7072298613247148,0
1798,1798,2021-07-30 01:01:27.543,39945.38746787706,749794782430.8577,749794782430.8577,39977.75693922764,39961.57220355235,39934.88086782651,39869.92061427321,39812.27701399215,39772.976879617505,39743.51093926603,39727.63667792961,39731.96864836807,39725.48255988989,39743.15857090949,39743.47372725029,39758.61609185162,39763.403216879444,39778.327822532636,39790.02933303574,39816.25694294089,39828.508965601,39849.40331540186,39860.895981718175,39906.476575003566,39517.36463066412,39950.77041588767,0.0001347576867276601,0,0,0.9625260569574837,0.9059238337469171,0.9470676715093709,0.9356359284000959,10.442266572375674,2.3229532956449352,0,0,2021-07-30,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,224355.57061229134,-122538.54268784092,59918.081201815585,41898.946722634835,1.6992705020294483,0
1797,1797,2021-07-30 00:01:25.544,39977.75693922764,750407963580.4731,750407963580.4731,39838.6221249737,39908.189532100674,39804.9603607199,39744.02362156615,39733.67674524286,39710.63553509741,39711.7624165932,39701.609343014694,39718.996471411716,39720.83493030172,39743.78888359108,39754.27509910756,39768.190341907226,39776.624698426735,39801.73084353883,39816.80420894651,39840.76098826111,39853.53926649896,39872.38864803448,39885.19455293803,39922.10014425625,39479.125897558384,39619.18088044959,-0.008969389136142536,0,0,0.9565982560377445,0.9087116701331507,0.9390777872160613,0.9273128894680472,8.383328857499823,2.2868390061850894,0,0,2021-07-30,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,224537.37561345997,-122538.54268784092,59966.63540884147,42032.19751677758,1.7009263939890875,0
1796,1796,2021-07-29 23:00:48.897,39838.6221249737,748040028888.0724,748040028888.0724,39564.84025370456,39701.73118933913,39683.086882412405,39693.84456753139,39687.59432495196,39681.32089438562,39691.456269436196,39696.077583763356,39722.673389191696,39742.51195543823,39764.761314624026,39774.31654912917,39785.05905494622,39804.33841292257,39831.877574354185,39847.62764686264,39866.31754473681,39880.99706337786,39898.00045784158,39910.335005817775,39940.89771540187,39438.43391332604,39359.22126090184,-0.012033570402309124,0,0,0.9626308689668874,0.9058917882855134,0.9425914602969988,0.9362350208001262,9.576174234637264,2.1110698638510916,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223755.91691139876,-122538.54268784092,59757.93318746055,41459.44103609729,1.6937897417910872,0
1795,1795,2021-07-29 22:01:00.613,39564.84025370456,742654287002.257,742654287002.257,39764.0448972668,39664.44257548568,39704.602252650395,39688.7956885316,39675.04746381926,39677.29872965052,39700.69889809052,39730.52373113382,39762.35052168477,39779.69213780332,39783.87178363432,39799.30769104115,39823.6177708989,39842.534169260354,39863.377719371085,39879.33759818529,39895.676582018896,39911.88181958115,39922.66955379396,39936.297747826124,39959.86143551423,39394.852455832595,39167.09373544914,-0.010053029803859248,0,0,0.9606857524767928,0.9019016078779735,0.9277054671969666,0.9288030589693425,7.529879061734083,2.0494914959455284,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,222218.20525442,-122538.54268784092,59347.26038055684,40332.402186022235,1.6796000679289285,0
1794,1794,2021-07-29 21:00:33.942,39764.0448972668,746661816945.6138,746661816945.6138,39725.4789623634,39744.7619298151,39672.989124412816,39652.93696238245,39679.54999548177,39712.74094469466,39760.34856417711,39781.94496778791,39797.033753921874,39808.23132578646,39814.743598447974,39834.20021877296,39861.45056762183,39877.53093506309,39895.29747699949,39911.150858551824,39928.08705714339,39942.832116931924,39949.92594185828,39963.24391775331,39971.45306958979,39348.956892574366,39037.78924484084,-0.018264129172529953,0,0,0.964642568830467,0.9071248429634685,0.9286335176397834,0.9410739044918626,8.381229717747875,2.229645477738064,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223337.04961438433,-122538.54268784092,59646.0673459002,41152.439580643215,1.689943887532291,0
1793,1793,2021-07-29 20:01:51.749,39725.4789623634,742269550155.7208,742269550155.7208,39476.953675657656,39601.21631901053,39632.8848003521,39684.82237342944,39745.93189390755,39778.09711795742,39803.54137139872,39824.30403661994,39819.428897651036,39830.395051397085,39853.656839097945,39872.25540215182,39893.61130250435,39910.13618086517,39927.00424010415,39946.32034438447,39957.57717672046,39974.462902341256,39976.561893648344,39986.33901703511,39977.242555168916,39301.309640583204,38964.43935082797,-0.019157468491605933,0,0,0.9604565770612727,0.9057712139731509,0.9304898965496028,0.9477090030454058,8.277765766962263,1.99238427291569,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223120.44181859295,-122538.54268784092,59588.2184435451,40993.680687206936,1.6879494262115766,0
1792,1792,2021-07-29 19:00:21.483,39476.953675657656,740578882057.9376,740578882057.9376,39852.1528877297,39664.553281693676,39736.75994650676,39784.591842757116,39810.26234200727,39846.3205700826,39845.066701841155,39849.986691088,39841.361205143134,39862.2973025934,39890.853965205686,39909.0913028313,39926.66105922598,39947.44763483981,39965.636448664794,39985.630098184614,39991.34862796205,40003.20310358615,39996.11614042188,39998.51051110908,39982.839035686775,39252.804889782834,38935.35275602634,-0.013719420299780571,0,0,0.9645184458348243,0.907509575507414,0.9225695184857997,0.9553107129140574,8.443047738116881,2.1917297064789905,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,221724.58522425426,-122538.54268784092,59215.430513486484,39970.612022926856,1.6750033171476046,0
1791,1791,2021-07-29 18:01:08.085,39852.1528877297,746575015563.1558,746575015563.1558,39765.78033491,39808.96661131985,39832.42373900748,39863.654489144785,39882.378798157915,39880.982971943464,39854.90668033483,39852.00495142256,39883.23340004367,39899.01775240506,39927.328640456915,39945.94250752924,39968.23421045362,39992.27357350535,40005.62374770446,40018.945827400225,40015.05757921024,40014.592329634,40000.90488179625,39999.26633450513,39989.78197180034,39204.30569906937,38944.508437958895,-0.022775292775971123,0,0,0.9663731213631486,0.9112703126114313,0.9278305994001765,0.9572672623041681,9.646433206411958,2.2529869604495363,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223831.91322014364,-122538.54268784092,59778.22933159456,41515.14120070817,1.6944859636176308,0
1790,1790,2021-07-29 17:01:33.281,39765.78033491,746415626620.3612,746415626620.3612,39945.9813984802,39855.8808666951,39894.8852392821,39905.659223254945,39879.587145729005,39859.75106621624,39849.1032225103,39868.5907186375,39914.80210476645,39938.01255645163,39964.55637460156,39992.989076916965,40016.31293655706,40033.20681119373,40032.26790709598,40032.39528106288,40014.12708005773,40012.722385251356,39997.62778721401,39996.17823363947,39990.5280739887,39155.62266558472,38988.60343451898,-0.01954386142672393,0,0,0.9682958777677284,0.9101598642692053,0.930326673537078,0.9609154962569301,11.087820153819669,2.16853567344143,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223346.79679991395,-122538.54268784092,59648.670502365,41159.58360970803,1.6900335458118232,0
1789,1789,2021-07-29 16:00:01.667,39945.9813984802,750789396549.0511,750789396549.0511,39921.797825258,39933.889611869105,39916.43320722779,39885.08479476073,39839.914986703465,39827.290894348866,39888.07821476472,39916.999419531465,39961.223008136774,39994.00491303705,40021.42177923237,40045.60367942924,40050.10068583039,40051.018356003544,40032.522655029774,40028.67126074719,40011.317690444994,40006.92617829161,39994.7286800649,39992.197593335084,39982.241774907125,39106.30197311327,39060.5160708617,-0.022166568366053352,0,0,0.9681918559343641,0.9129336220307162,0.927743940530827,0.9585595503315153,11.643681346346039,2.202944704018772,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,224358.90645774984,-122538.54268784092,59918.9720977203,41901.39167218861,1.6993009092988565,0
1788,1788,2021-07-29 15:02:25.276,39921.797825258,749341127584.6034,749341127584.6034,39876.15577991498,39898.97680258649,39853.73638229367,39804.03647508497,39814.66680199426,39862.093986510234,39945.92062429822,39994.45962151119,40026.78681793732,40057.31126418863,40069.78557962609,40071.64854769632,40051.93602617669,40048.79851945933,40024.81986646461,40020.77730741378,40002.534666138214,39998.57289794761,39989.666506605274,39987.17948118204,39973.18697431913,39056.40656022999,39167.28792979187,-0.018899697322467768,0,0,0.9681236770192603,0.9149751858023191,0.9308187218999511,0.9571819082624565,12.358765626651929,2.2311812507806126,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,224223.07802514106,-122538.54268784092,59882.696737887,41801.83859941314,1.6980620592687112,0
1787,1787,2021-07-29 14:02:05.442,39876.15577991498,749158922162.6565,749158922162.6565,39740.83614408671,39808.495962000845,39754.336567876264,39774.195727024,39909.5211710262,39991.422358217365,40042.99861872415,40082.816758762216,40087.83571043993,40095.34867626364,40073.51151576653,40072.43053856167,40045.661012741926,40039.26460480625,40016.73474836295,40009.64644203117,39994.611129757,39988.523985093816,39984.69245575879,39984.40657344156,39963.97180397891,39005.58713065478,39314.884413355474,-0.01407536297273193,0,0,0.9642087787519266,0.9132854900710177,0.9345993112687183,0.9572181585939323,13.402693029201524,2.3675713200128494,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223966.72684729658,-122538.54268784092,59814.23366987247,41613.95048958319,1.6957198635906543,0
1786,1786,2021-07-29 13:03:00.839,39740.83614408671,745899059047.9701,745899059047.9701,39659.51820341666,39700.17717375168,39794.05488617174,39960.63070112514,40073.32354540854,40135.46285254487,40122.63489880028,40125.47702914437,40102.86164208734,40100.79256302278,40071.34956135681,40064.24996710133,40032.86819687057,40024.876855863506,40002.558135699386,39993.249290739106,39982.43684043064,39976.13336339573,39984.12069112433,39978.69975259838,39953.45308735055,38953.630508564514,39472.7042046034,-0.0067470130349335244,0,0,0.9601457689266609,0.9151743062849432,0.9143714410111535,0.9624782458232981,10.112865350408702,2.3939298239369537,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,223206.6963147172,-122538.54268784092,59611.254216130066,41056.89941074622,1.688744096238739,0
1785,1785,2021-07-29 12:01:18.229,39659.51820341666,744412131141.996,744412131141.996,40116.34699376695,39887.932598591804,40127.20651607854,40234.52142931713,40197.602159681206,40178.599085153015,40128.319159488456,40126.97850185501,40098.72348395819,40089.47374059795,40057.15037284584,40042.240462859,40016.885514856454,40000.171325063835,39983.94044577883,39970.73077928186,39969.829886360836,39971.05981839972,39973.278814072444,39967.50789690504,39942.583536887585,38901.19760121884,39611.00337481389,-0.001223283357955407,0,0,0.9601031591328666,0.9090041172713391,0.899890886042695,0.9609178554106717,8.675151195326347,2.340958786059061,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,222749.96941490387,-122538.54268784092,59489.27730512498,40722.14942193797,1.684529233950364,0
1784,1784,2021-07-29 11:00:10.434,40116.34699376695,753928866024.069,753928866024.069,40616.6138733636,40366.48043356527,40341.83634255572,40252.540608709496,40159.59601062482,40129.360525016855,40125.637844221565,40103.61445862814,40080.2239972377,40056.73451915272,40027.330552872154,40003.2961586444,39983.457135271216,39961.89703723458,39957.52111278487,39949.85411745357,39972.289750438584,39963.1083176826,39961.736979737616,39956.124434464204,39932.63141640245,38848.814820911,39727.31195819936,-0.009697668524704883,0,0,0.9558422087974159,0.9010585034593177,0.8511215930365388,0.9459799410622134,6.0238534610955945,2.1856564343258222,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,225315.7746411915,-122538.54268784092,60174.52049065042,42602.71146270016,1.7079858902958691,0
1783,1783,2021-07-29 10:01:40.128,40616.6138733636,762373070687.3712,762373070687.3712,40017.77062972872,40317.19225154616,40163.244874863274,40088.0284493906,40099.12503940891,40084.198118278306,40081.59107303472,40058.1448406539,40033.24504106773,40000.33848836614,39979.26176441663,39948.93069215731,39940.33693919793,39927.3212393542,39942.18712212227,39943.52739898707,39953.926884926586,39949.2193337679,39950.511889190806,39945.344784399436,39926.78555514724,38796.441797149106,39825.53555893448,-0.019476717505195862,0,0,0.9599175540026332,0.9088424343582192,0.8617774534115281,0.9443633464554669,6.447501330931038,2.3433643028098343,0,0,2021-07-29,20.0,False,0.0,0.0,5.616557626151748,0.0,0.0,68245.97075436988,190784.5134422108,228125.55239890123,-122538.54268784092,60924.920810045405,44662.088901014904,1.7330676561774199,0
1782,1782,2021-07-29 09:01:20.800,40017.77062972872,751264397632.5886,751264397632.5886,40000.824366632034,40009.29749818038,40012.81202391794,40036.19619803335,40069.271197147704,40067.30203396899,40034.69860827306,40010.03634732528,39967.43193566454,39941.04738931561,39918.59961989798,39908.314964193574,39914.30553951045,39913.775199877164,39944.86767585186,39943.78379858038,39944.5117826092,39945.064218629115,39940.17767960806,39935.385614659914,39923.98623311681,38744.9596011616,39891.700751754994,-0.003150347357932848,0,0,0.955550245260229,0.910984943005378,0.8038090068393959,0.942898211004452,4.541162492625248,2.4491808108958977,1,0,2021-07-29,20.0,False,0.0,0.024491808108958978,5.616557626151748,980.1075592116504,0.0,68245.97075436988,190784.5134422108,224762.11481199428,-122538.54268784092,60026.65594459308,42196.91617956028,1.7029696310004285,1
1781,1781,2021-07-29 08:00:41.250,40000.824366632034,750812473299.8557,750812473299.8557,40031.82873267897,40016.3265496555,40059.580372148754,40097.3356793217,40065.33287079026,40039.57874599558,39985.37408637749,39943.7286197473,39914.66284296667,39896.46245956996,39898.03030848917,39891.85374140053,39913.24486024385,39927.75133871711,39942.69992130889,39945.440577857,39945.616654649006,39942.76830314235,39930.59354971175,39926.702495911326,39919.24314762354,38695.111915826696,39915.33356419774,-0.0021372260144121302,0,0,0.9598814168235805,0.9083395821510585,0.7848677442443825,0.9402290256956574,4.401554063847733,2.4069053825739912,1,0,2021-07-29,20.0,False,0.0,0.024069053825739914,5.641049434260707,962.7819947544351,0.0,67265.86319515822,190784.5134422108,225646.62766335154,-123518.65024705257,60001.23654994805,42126.74086635091,1.7020978781209366,1
1780,1780,2021-07-29 07:01:22.115,40031.82873267897,751413876830.9554,751413876830.9554,40173.83965660504,40102.83419464201,40135.09098649465,40089.524829736365,40013.824621200896,39953.14077930382,39902.08315311711,39881.42069088765,39878.26207617323,39867.75289691035,39885.677174311895,39893.764905713135,39942.25781719034,39945.920077684066,39948.18123440512,39948.53821208237,39939.91995163568,39937.18028515701,39922.81144211088,39920.955462135826,39909.20251165138,38646.79130351072,39910.21872508234,-0.003037832930608997,0,0,0.9602272670779901,0.9078695778334286,0.8162620288811611,0.9415453897479702,5.2818529616886485,2.3818262238766605,1,0,2021-07-29,20.0,False,0.0,0.023818262238766607,5.665118488086447,953.4885946523397,0.0,66303.08120040379,190784.5134422108,226785.0530654099,-124481.43224180701,60047.74309901846,42255.87772458445,1.7037046780410163,1
